"modelID","varName","value","temperature","climate","indoorUnittype","info"
"69399","title","EPRA12EV3 / ETBH12E(6V/9W)","0","0","0","1"
"69399","application","2","0","0","0","1"
"69399","indoor","1","0","0","0","1"
"69399","outdoor","1","0","0","0","1"
"69399","coolingMode7c12c","0","0","0","0","1"
"69399","coolingMode18c23c","0","0","0","0","1"
"69399","colderClimate","0","0","0","0","1"
"69399","warmerClimate","0","0","0","0","1"
"69399","reversibility","0","0","0","0","1"
"69399","colderForHeating","0","0","0","0","1"
"69399","warmerForHeating","0","0","0","0","1"
"69399","en145112Certification","0","0","0","0","1"
"69399","heatSource","0","0","0","0","1"
"69399","additionalOutdoorAir","0","0","0","0","1"
"69399","additionalExhaustAir","0","0","0","0","1"
"69399","additionalIndoorAir","0","0","0","0","1"
"69399","additionalNonheatedSpaceAir","0","0","0","0","1"
"69399","powerSupply","1","0","0","0","1"
"69399","offPeakProduct","0","0","0","0","1"
"69399","EN14511_2_001","6.17","4","10","0","2"
"69399","EN14511_2_001","7.72","5","10","0","2"
"69399","EN14511_2_002","2.96","6","4","0","2"
"69399","EN14511_2_002","1.25","4","10","0","2"
"69399","EN14511_2_002","2.63","5","10","0","2"
"69399","EN14511_2_003","4.92","4","10","0","2"
"69399","EN14511_2_003","2.94","5","10","0","2"
"69399","EN14511_2_005","8.62","6","4","0","2"
"69399","EN14511_2_007","2.91","6","4","0","2"
"69399","EN14511_4_003","2","0","10","0","2"
"69399","EN14511_4_004","2","0","10","0","2"
"69399","EN14511_4_005","2","0","10","0","2"
"69399","EN14511_4_006","2","0","10","0","2"
"69399","EN12102_1_001","44.0","4","3","0","2"
"69399","EN12102_1_001","44.0","5","3","0","2"
"69399","EN12102_1_002","53.0","4","3","0","2"
"69399","EN12102_1_002","53.0","5","3","0","2"
"69399","EN14825_001","186","4","3","0","2"
"69399","EN14825_001","134","5","3","0","2"
"69399","EN14825_002","8.3","4","3","0","2"
"69399","EN14825_002","8.5","5","3","0","2"
"69399","EN14825_003","4.71","4","3","0","2"
"69399","EN14825_003","3.43","5","3","0","2"
"69399","EN14825_004","-10","4","3","0","2"
"69399","EN14825_004","-10","5","3","0","2"
"69399","EN14825_005","-10","4","3","0","2"
"69399","EN14825_005","-10","5","3","0","2"
"69399","EN14825_008","7.5","4","3","0","2"
"69399","EN14825_008","7.6","5","3","0","2"
"69399","EN14825_009","3.10","4","3","0","2"
"69399","EN14825_009","2.21","5","3","0","2"
"69399","EN14825_047","1.0","4","3","0","2"
"69399","EN14825_047","1.0","5","3","0","2"
"69399","EN14825_010","4.4","4","3","0","2"
"69399","EN14825_010","4.6","5","3","0","2"
"69399","EN14825_011","4.76","4","3","0","2"
"69399","EN14825_011","3.37","5","3","0","2"
"69399","EN14825_048","1.0","4","3","0","2"
"69399","EN14825_048","1.0","5","3","0","2"
"69399","EN14825_012","4.3","4","3","0","2"
"69399","EN14825_012","3.0","5","3","0","2"
"69399","EN14825_013","6.14","4","3","0","2"
"69399","EN14825_013","4.48","5","3","0","2"
"69399","EN14825_049","1.0","4","3","0","2"
"69399","EN14825_049","1.0","5","3","0","2"
"69399","EN14825_014","6.6","4","3","0","2"
"69399","EN14825_014","3.7","5","3","0","2"
"69399","EN14825_015","7.84","4","3","0","2"
"69399","EN14825_015","5.98","5","3","0","2"
"69399","EN14825_050","1.0","4","3","0","2"
"69399","EN14825_050","1.0","5","3","0","2"
"69399","EN14825_016","8.1","4","3","0","2"
"69399","EN14825_016","8.3","5","3","0","2"
"69399","EN14825_017","2.77","4","3","0","2"
"69399","EN14825_017","1.97","5","3","0","2"
"69399","EN14825_018","8.1","4","3","0","2"
"69399","EN14825_018","8.3","5","3","0","2"
"69399","EN14825_019","2.77","4","3","0","2"
"69399","EN14825_019","1.97","5","3","0","2"
"69399","EN14825_030","8.5","6","4","0","2"
"69399","EN14825_031","5.31","6","4","0","2"
"69399","EN14825_032","8.62","6","4","0","2"
"69399","EN14825_033","2.91","6","4","0","2"
"69399","EN14825_034","6.68","6","4","0","2"
"69399","EN14825_035","4.17","6","4","0","2"
"69399","EN14825_053","0.98","6","4","0","2"
"69399","EN14825_036","4.04","6","4","0","2"
"69399","EN14825_037","6.13","6","4","0","2"
"69399","EN14825_054","0.96","6","4","0","2"
"69399","EN14825_038","2.69","6","4","0","2"
"69399","EN14825_039","8.75","6","4","0","2"
"69399","EN14825_055","0.91","6","4","0","2"
"69399","EN14825_022","35","4","3","0","2"
"69399","EN14825_022","55","5","3","0","2"
"69399","EN14825_023","21","4","3","0","2"
