"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"i-SHWAK V4 06","title","i-SHWAK V4 06","0","0","0","1","0"
"i-SHWAK V4 06","application","2","0","0","0","1","0"
"i-SHWAK V4 06","indoor","1","0","0","0","1","0"
"i-SHWAK V4 06","outdoor","1","0","0","0","1","0"
"i-SHWAK V4 06","coolingMode7c12c","1","0","0","0","1","0"
"i-SHWAK V4 06","coolingMode18c23c","0","0","0","0","1","0"
"i-SHWAK V4 06","colderClimate","0","0","0","0","1","0"
"i-SHWAK V4 06","warmerClimate","0","0","0","0","1","0"
"i-SHWAK V4 06","reversibility","1","0","0","0","1","0"
"i-SHWAK V4 06","colderForHeating","0","0","0","0","1","0"
"i-SHWAK V4 06","warmerForHeating","0","0","0","0","1","0"
"i-SHWAK V4 06","en145112Certification","0","0","0","0","1","0"
"i-SHWAK V4 06","heatSource","0","0","0","0","1","0"
"i-SHWAK V4 06","additionalOutdoorAir","0","0","0","0","1","0"
"i-SHWAK V4 06","additionalExhaustAir","0","0","0","0","1","0"
"i-SHWAK V4 06","additionalIndoorAir","0","0","0","0","1","0"
"i-SHWAK V4 06","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"i-SHWAK V4 06","powerSupply","1","0","0","0","1","0"
"i-SHWAK V4 06","offPeakProduct","0","0","0","0","1","0"
"i-SHWAK V4 06","EN14511_2_001","6.57","4","10","0","2","0"
"i-SHWAK V4 06","EN14511_2_001","5.64","5","10","0","2","0"
"i-SHWAK V4 06","EN14511_2_002","1.74","6","4","0","2","0"
"i-SHWAK V4 06","EN14511_2_002","1.50","4","10","0","2","0"
"i-SHWAK V4 06","EN14511_2_002","2.32","5","10","0","2","0"
"i-SHWAK V4 06","EN14511_2_003","4.38","4","10","0","2","0"
"i-SHWAK V4 06","EN14511_2_003","2.43","5","10","0","2","0"
"i-SHWAK V4 06","EN14511_2_005","5.07","6","4","0","2","0"
"i-SHWAK V4 06","EN14511_2_007","2.91","6","4","0","2","0"
"i-SHWAK V4 06","EN14511_4_003","2","0","10","0","2","0"
"i-SHWAK V4 06","EN14511_4_004","2","0","10","0","2","0"
"i-SHWAK V4 06","EN14511_4_005","2","0","10","0","2","0"
"i-SHWAK V4 06","EN14511_4_006","2","0","10","0","2","0"
"i-SHWAK V4 06","EN12102_1_001","35","4","3","0","2","0"
"i-SHWAK V4 06","EN12102_1_001","35","5","3","0","2","0"
"i-SHWAK V4 06","EN12102_1_002","64","4","3","0","2","0"
"i-SHWAK V4 06","EN12102_1_002","64","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_001","151","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_001","119","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_002","5.00","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_002","4.00","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_003","3.86","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_003","3.06","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_004","-7","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_004","-7","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_005","-10","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_005","-10","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_008","5.30","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_008","4.50","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_009","2.68","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_009","1.57","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_047","1.00","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_047","1.00","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_010","3.40","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_010","2.70","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_011","4.10","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_011","2.95","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_048","1.00","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_048","1.00","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_012","3.60","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_012","3.30","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_013","4.15","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_013","4.57","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_049","1.00","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_049","1.00","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_014","3.70","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_014","3.60","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_015","5.11","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_015","6.02","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_050","1.00","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_050","1.00","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_016","5.30","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_016","4.50","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_017","2.68","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_017","1.57","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_018","5.00","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_018","4.30","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_019","2.34","4","3","0","2","0"
"i-SHWAK V4 06","EN14825_019","1.45","5","3","0","2","0"
"i-SHWAK V4 06","EN14825_030","5.07","6","4","0","2","0"
"i-SHWAK V4 06","EN14825_031","3.82","6","4","0","2","0"
"i-SHWAK V4 06","EN14825_032","5.07","6","4","0","2","0"
"i-SHWAK V4 06","EN14825_033","2.91","6","4","0","2","0"
"i-SHWAK V4 06","EN14825_034","3.74","6","4","0","2","0"
"i-SHWAK V4 06","EN14825_035","4.04","6","4","0","2","0"
"i-SHWAK V4 06","EN14825_053","1.0","6","4","0","2","0"
