"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"387030200 + 387007216","title","AUAH + AEI1G50EMX","0","0","0","1","0"
"387030200 + 387007216","application","4","0","0","0","1","0"
"387030200 + 387007216","indoor","1","0","0","0","1","0"
"387030200 + 387007216","outdoor","1","0","0","0","1","0"
"387030200 + 387007216","coolingMode7c12c","0","0","0","0","1","0"
"387030200 + 387007216","coolingMode18c23c","0","0","0","0","1","0"
"387030200 + 387007216","colderClimate","0","0","0","0","1","0"
"387030200 + 387007216","warmerClimate","0","0","0","0","1","0"
"387030200 + 387007216","reversibility","1","0","0","0","1","0"
"387030200 + 387007216","colderForHeating","0","0","0","0","1","0"
"387030200 + 387007216","warmerForHeating","0","0","0","0","1","0"
"387030200 + 387007216","en145112Certification","0","0","0","0","1","0"
"387030200 + 387007216","heatSource","0","0","0","0","1","0"
"387030200 + 387007216","additionalOutdoorAir","0","0","0","0","1","0"
"387030200 + 387007216","additionalExhaustAir","0","0","0","0","1","0"
"387030200 + 387007216","additionalIndoorAir","0","0","0","0","1","0"
"387030200 + 387007216","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"387030200 + 387007216","powerSupply","1","0","0","0","1","0"
"387030200 + 387007216","offPeakProduct","2","0","0","0","1","0"
"387030200 + 387007216","EN14511_4_001","2","0","10","0","2","0"
"387030200 + 387007216","EN14511_4_002","2","0","10","0","2","0"
"387030200 + 387007216","EN14511_2_001","3.95","4","10","0","2","0"
"387030200 + 387007216","EN14511_2_001","4.10","5","10","0","2","0"
"387030200 + 387007216","EN14511_2_002","0.97","4","10","0","2","0"
"387030200 + 387007216","EN14511_2_002","1.72","5","10","0","2","0"
"387030200 + 387007216","EN14511_2_003","4.09","4","10","0","2","0"
"387030200 + 387007216","EN14511_2_003","2.39","5","10","0","2","0"
"387030200 + 387007216","EN14511_4_003","2","0","10","0","2","0"
"387030200 + 387007216","EN14511_4_004","2","0","10","0","2","0"
"387030200 + 387007216","EN14511_4_005","2","0","10","0","2","0"
"387030200 + 387007216","EN14511_4_006","2","0","10","0","2","0"
"387030200 + 387007216","EN12102_1_001","46","4","3","0","2","0"
"387030200 + 387007216","EN12102_1_001","46","5","3","0","2","0"
"387030200 + 387007216","EN12102_1_002","65","4","3","0","2","0"
"387030200 + 387007216","EN12102_1_002","65","5","3","0","2","0"
"387030200 + 387007216","EN14825_001","151","4","3","0","2","0"
"387030200 + 387007216","EN14825_001","111","5","3","0","2","0"
"387030200 + 387007216","EN14825_002","2.86","4","3","0","2","0"
"387030200 + 387007216","EN14825_002","3.41","5","3","0","2","0"
"387030200 + 387007216","EN14825_003","3.85","4","3","0","2","0"
"387030200 + 387007216","EN14825_003","2.84","5","3","0","2","0"
"387030200 + 387007216","EN14825_004","-7","4","3","0","2","0"
"387030200 + 387007216","EN14825_004","-7","5","3","0","2","0"
"387030200 + 387007216","EN14825_005","-10","4","3","0","2","0"
"387030200 + 387007216","EN14825_005","-10","5","3","0","2","0"
"387030200 + 387007216","EN14825_008","2.53","4","3","0","2","0"
"387030200 + 387007216","EN14825_008","3.01","5","3","0","2","0"
"387030200 + 387007216","EN14825_009","2.26","4","3","0","2","0"
"387030200 + 387007216","EN14825_009","1.75","5","3","0","2","0"
"387030200 + 387007216","EN14825_047","0.900","4","3","0","2","0"
"387030200 + 387007216","EN14825_047","0.900","5","3","0","2","0"
"387030200 + 387007216","EN14825_010","1.51","4","3","0","2","0"
"387030200 + 387007216","EN14825_010","1.86","5","3","0","2","0"
"387030200 + 387007216","EN14825_011","3.78","4","3","0","2","0"
"387030200 + 387007216","EN14825_011","2.78","5","3","0","2","0"
"387030200 + 387007216","EN14825_048","0.900","4","3","0","2","0"
"387030200 + 387007216","EN14825_048","0.900","5","3","0","2","0"
"387030200 + 387007216","EN14825_012","1.02","4","3","0","2","0"
"387030200 + 387007216","EN14825_012","1.13","5","3","0","2","0"
"387030200 + 387007216","EN14825_013","5.30","4","3","0","2","0"
"387030200 + 387007216","EN14825_013","3.74","5","3","0","2","0"
"387030200 + 387007216","EN14825_049","0.900","4","3","0","2","0"
