"modelID","varName","value","temperature","climate","indoorUnittype","info","hpType"
"700","title","ERRA12EV3 / ELBH12E(6V/9W)","0","0","0","1","0"
"700","application","2","0","0","0","1","0"
"700","indoor","1","0","0","0","1","0"
"700","outdoor","1","0","0","0","1","0"
"700","coolingMode7c12c","0","0","0","0","1","0"
"700","coolingMode18c23c","0","0","0","0","1","0"
"700","colderClimate","0","0","0","0","1","0"
"700","warmerClimate","0","0","0","0","1","0"
"700","reversibility","0","0","0","0","1","0"
"700","colderForHeating","0","0","0","0","1","0"
"700","warmerForHeating","0","0","0","0","1","0"
"700","en145112Certification","0","0","0","0","1","0"
"700","heatSource","0","0","0","0","1","0"
"700","additionalOutdoorAir","0","0","0","0","1","0"
"700","additionalExhaustAir","0","0","0","0","1","0"
"700","additionalIndoorAir","0","0","0","0","1","0"
"700","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"700","powerSupply","1","0","0","0","1","0"
"700","offPeakProduct","0","0","0","0","1","0"
"700","EN14511_2_001","6.17","4","10","0","2","0"
"700","EN14511_2_001","7.72","5","10","0","2","0"
"700","EN14511_2_002","2.96","6","4","0","2","0"
"700","EN14511_2_002","1.25","4","10","0","2","0"
"700","EN14511_2_002","2.62","5","10","0","2","0"
"700","EN14511_2_003","4.92","4","10","0","2","0"
"700","EN14511_2_003","2.94","5","10","0","2","0"
"700","EN14511_2_005","8.62","6","4","0","2","0"
"700","EN14511_2_007","2.91","6","4","0","2","0"
"700","EN14511_4_003","2","0","10","0","2","0"
"700","EN14511_4_004","2","0","10","0","2","0"
"700","EN14511_4_005","2","0","10","0","2","0"
"700","EN14511_4_006","2","0","10","0","2","0"
"700","EN12102_1_001","44","4","3","0","2","0"
"700","EN12102_1_001","44","5","3","0","2","0"
"700","EN12102_1_002","56","4","3","0","2","0"
"700","EN12102_1_002","56","5","3","0","2","0"
"700","EN14825_001","186","4","3","0","2","0"
"700","EN14825_001","135","5","3","0","2","0"
"700","EN14825_002","8.3","4","3","0","2","0"
"700","EN14825_002","12.5","5","3","0","2","0"
"700","EN14825_003","4.71","4","3","0","2","0"
"700","EN14825_003","3.44","5","3","0","2","0"
"700","EN14825_004","-10","4","3","0","2","0"
"700","EN14825_004","-5","5","3","0","2","0"
"700","EN14825_005","-10","4","3","0","2","0"
"700","EN14825_005","-10","5","3","0","2","0"
"700","EN14825_008","7.5","4","3","0","2","0"
"700","EN14825_008","7.6","5","3","0","2","0"
"700","EN14825_009","3.1","4","3","0","2","0"
"700","EN14825_009","2.26","5","3","0","2","0"
"700","EN14825_047","1","4","3","0","2","0"
"700","EN14825_047","1","5","3","0","2","0"
"700","EN14825_010","4.4","4","3","0","2","0"
"700","EN14825_010","6.8","5","3","0","2","0"
"700","EN14825_011","4.76","4","3","0","2","0"
"700","EN14825_011","3.39","5","3","0","2","0"
"700","EN14825_048","1","4","3","0","2","0"
"700","EN14825_048","1","5","3","0","2","0"
"700","EN14825_012","4.3","4","3","0","2","0"
"700","EN14825_012","4.5","5","3","0","2","0"
"700","EN14825_013","6.14","4","3","0","2","0"
"700","EN14825_013","4.9","5","3","0","2","0"
"700","EN14825_049","1","4","3","0","2","0"
"700","EN14825_049","1","5","3","0","2","0"
"700","EN14825_014","6.6","4","3","0","2","0"
"700","EN14825_014","5.2","5","3","0","2","0"
"700","EN14825_015","7.84","4","3","0","2","0"
"700","EN14825_015","6.02","5","3","0","2","0"
"700","EN14825_050","1","4","3","0","2","0"
"700","EN14825_050","1","5","3","0","2","0"
"700","EN14825_016","8.1","4","3","0","2","0"
"700","EN14825_016","10","5","3","0","2","0"
"700","EN14825_017","2.77","4","3","0","2","0"
"700","EN14825_017","2.41","5","3","0","2","0"
"700","EN14825_018","8.1","4","3","0","2","0"
"700","EN14825_018","8.2","5","3","0","2","0"
"700","EN14825_019","2.77","4","3","0","2","0"
"700","EN14825_019","2","5","3","0","2","0"
"700","EN14825_030","8.5","6","4","0","2","0"
"700","EN14825_031","5.31","6","4","0","2","0"
"700","EN14825_032","8.62","6","4","0","2","0"
"700","EN14825_033","2.91","6","4","0","2","0"
"700","EN14825_034","6.68","6","4","0","2","0"
"700","EN14825_035","4.17","6","4","0","2","0"
"700","EN14825_053","0.98","6","4","0","2","0"
"700","EN14825_036","4.04","6","4","0","2","0"
"700","EN14825_037","6.13","6","4","0","2","0"
"700","EN14825_054","0.96","6","4","0","2","0"
"700","EN14825_038","2.69","6","4","0","2","0"
"700","EN14825_039","8.75","6","4","0","2","0"
"700","EN14825_055","0.91","6","4","0","2","0"
"700","EN14825_022","35","4","3","0","2","0"
"700","EN14825_022","55","5","3","0","2","0"
"700","EN14825_023","21","4","3","0","2","0"
"700","EN14825_023","21","5","3","0","2","0"
"700","EN14825_023","25","6","4","0","2","0"
"700","EN14825_024","24","4","3","0","2","0"
"700","EN14825_024","24","5","3","0","2","0"
"700","EN14825_024","3","6","4","0","2","0"
"700","EN14825_025","21","4","3","0","2","0"
"700","EN14825_025","21","5","3","0","2","0"
"700","EN14825_025","25","6","4","0","2","0"
"700","EN14825_026","0","4","3","0","2","0"
"700","EN14825_026","0","5","3","0","2","0"
"700","EN14825_026","0","6","4","0","2","0"
"700","EN14825_027","1","4","3","0","2","0"
"700","EN14825_027","1","5","3","0","2","0"
"700","EN14825_028","0","4","3","0","2","0"
"700","EN14825_028","4.3","5","3","0","2","0"
"700","EN14825_029","3637","4","3","0","2","0"
"700","EN14825_029","7510","5","3","0","2","0"
"1500","title","ERRA12EV3 / ELBH12E(6V/9W) + cooling kit","0","0","0","1","0"
"1500","application","2","0","0","0","1","0"
"1500","indoor","1","0","0","0","1","0"
"1500","outdoor","1","0","0","0","1","0"
"1500","coolingMode7c12c","1","0","0","0","1","0"
"1500","coolingMode18c23c","0","0","0","0","1","0"
"1500","colderClimate","0","0","0","0","1","0"
"1500","warmerClimate","0","0","0","0","1","0"
"1500","reversibility","1","0","0","0","1","0"
"1500","colderForHeating","0","0","0","0","1","0"
"1500","warmerForHeating","0","0","0","0","1","0"
"1500","en145112Certification","0","0","0","0","1","0"
"1500","heatSource","0","0","0","0","1","0"
"1500","additionalOutdoorAir","0","0","0","0","1","0"
"1500","additionalExhaustAir","0","0","0","0","1","0"
"1500","additionalIndoorAir","0","0","0","0","1","0"
"1500","additionalNonheatedSpaceAir","0","0","0","0","1","0"
"1500","powerSupply","1","0","0","0","1","0"
"1500","offPeakProduct","0","0","0","0","1","0"
"1500","EN14511_2_001","6.17","4","10","0","2","0"
"1500","EN14511_2_001","7.72","5","10","0","2","0"
"1500","EN14511_2_002","2.96","6","4","0","2","0"
"1500","EN14511_2_002","1.25","4","10","0","2","0"
"1500","EN14511_2_002","2.62","5","10","0","2","0"
"1500","EN14511_2_003","4.92","4","10","0","2","0"
"1500","EN14511_2_003","2.94","5","10","0","2","0"
"1500","EN14511_2_005","8.62","6","4","0","2","0"
"1500","EN14511_2_007","2.91","6","4","0","2","0"
"1500","EN14511_4_003","2","0","10","0","2","0"
"1500","EN14511_4_004","2","0","10","0","2","0"
"1500","EN14511_4_005","2","0","10","0","2","0"
"1500","EN14511_4_006","2","0","10","0","2","0"
"1500","EN12102_1_001","44","4","3","0","2","0"
"1500","EN12102_1_001","44","5","3","0","2","0"
"1500","EN12102_1_002","56","4","3","0","2","0"
