Manufacturer,Model,T_outside [°C],T_out [°C],EER,Group,Pdc [W],P_el [W],Pdc_n,P_el_n
DAIKIN Europe N.V.,EPRA16DV37 / ETVZ16S23E(6V/9W)7,35,18,3.2548999999999997,1.0,8104.579999999999,2489.96282527881,1.0285,0.85
DAIKIN Europe N.V.,EPRA16DV37 / ETVZ16S23E(6V/9W)7,25,18,5.556,1.0,4703.160000000001,846.501079913607,0.5968477157360407,0.28897054631568564
DAIKIN Europe N.V.,EPRA16DV37 / ETVZ16S23E(6V/9W)7,30,18,4.4649,1.0,5873.824,1315.5555555555554,0.7454091370558376,0.4490919345741681
DAIKIN Europe N.V.,EPRA16DV3 / ETSH16P30D,20,7,5.61,1.0,5130.0,914.4385026737968,0.6510152284263959,0.3121623822579332
DAIKIN Europe N.V.,EPRA16DV3 / ETSH16P30D,25,7,4.63,1.0,5090.0,1099.3520518358532,0.6459390862944162,0.3752864237866047
DAIKIN Europe N.V.,EPRA16DV3 / ETSH16P30D,30,7,3.69,1.0,5920.0,1604.3360433604337,0.751269035532995,0.5476730909441074
DAIKIN Europe N.V.,EPRA16DV3 / ETSH16P30D,35,7,2.69,1.0,7880.0,2929.368029739777,1.0,1.0
DAIKIN Europe N.V.,EPRA16DV3 / ETSH16P30D,20,18,5.3295,1.0,3070.3050000000003,576.096256684492,0.389632614213198,0.19666230082249792
DAIKIN Europe N.V.,EPRA16DV3 / ETSH16P30D,25,18,5.556,1.0,4703.160000000001,846.501079913607,0.5968477157360407,0.28897054631568564
DAIKIN Europe N.V.,EPRA16DV3 / ETSH16P30D,30,18,4.4649,1.0,5873.824,1315.5555555555554,0.7454091370558376,0.4490919345741681
DAIKIN Europe N.V.,EPRA16DV3 / ETSH16P30D,35,18,3.2548999999999997,1.0,8104.579999999999,2489.96282527881,1.0285,0.85
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU18E6V,30,7,3.65,1.0,5230.0,1432.876712328767,0.7579710144927536,0.5606908874329959
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU18E6V,20,7,5.41,1.0,4940.0,913.1238447319778,0.7159420289855073,0.3573093305472957
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU18E6V,35,7,2.7,1.0,6900.0,2555.555555555555,1.0,1.0
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU18E6V,25,7,4.58,1.0,5050.0,1102.6200873362443,0.7318840579710145,0.4314600341750522
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU18E6V,30,18,4.4165,1.0,5189.206,1174.958904109589,0.7520588405797102,0.4597665276950566
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU18E6V,20,18,5.1395,1.0,2956.5899999999997,575.268022181146,0.42849130434782606,0.22510487824479627
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU18E6V,35,18,3.267,1.0,7096.649999999998,2172.2222222222217,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU18E6V,25,18,5.4959999999999996,1.0,4666.199999999999,849.0174672489081,0.6762608695652172,0.3322242263147902
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU23E6V,20,7,5.41,1.0,4940.0,913.1238447319778,0.7159420289855073,0.3573093305472957
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU23E6V,30,7,3.65,1.0,5230.0,1432.876712328767,0.7579710144927536,0.5606908874329959
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU23E6V,25,7,4.58,1.0,5050.0,1102.6200873362443,0.7318840579710145,0.4314600341750522
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU23E6V,35,7,2.7,1.0,6900.0,2555.555555555555,1.0,1.0
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU23E6V,20,18,5.1395,1.0,2956.5899999999997,575.268022181146,0.42849130434782606,0.22510487824479627
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU23E6V,30,18,4.4165,1.0,5189.206,1174.958904109589,0.7520588405797102,0.4597665276950566
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU23E6V,25,18,5.4959999999999996,1.0,4666.199999999999,849.0174672489081,0.6762608695652172,0.3322242263147902
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16SU23E6V,35,18,3.267,1.0,7096.649999999998,2172.2222222222217,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50E,30,7,3.65,1.0,5230.0,1432.876712328767,0.7579710144927536,0.5606908874329959
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50E,35,7,2.7,1.0,6900.0,2555.555555555555,1.0,1.0
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50E,20,7,5.41,1.0,4940.0,913.1238447319778,0.7159420289855073,0.3573093305472957
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50E,25,7,4.58,1.0,5050.0,1102.6200873362443,0.7318840579710145,0.4314600341750522
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50E,30,18,4.4165,1.0,5189.206,1174.958904109589,0.7520588405797102,0.4597665276950566
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50E,35,18,3.267,1.0,7096.649999999998,2172.2222222222217,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50E,20,18,5.1395,1.0,2956.5899999999997,575.268022181146,0.42849130434782606,0.22510487824479627
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50E,25,18,5.4959999999999996,1.0,4666.199999999999,849.0174672489081,0.6762608695652172,0.3322242263147902
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50D,20,7,5.41,1.0,4940.0,913.1238447319778,0.7159420289855073,0.3573093305472957
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50D,25,7,4.58,1.0,5050.0,1102.6200873362443,0.7318840579710145,0.4314600341750522
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50D,35,7,2.7,1.0,6900.0,2555.555555555555,1.0,1.0
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50D,30,7,3.65,1.0,5230.0,1432.876712328767,0.7579710144927536,0.5606908874329959
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50D,20,18,5.1395,1.0,2956.5899999999997,575.268022181146,0.42849130434782606,0.22510487824479627
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50D,25,18,5.4959999999999996,1.0,4666.199999999999,849.0174672489081,0.6762608695652172,0.3322242263147902
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50D,35,18,3.267,1.0,7096.649999999998,2172.2222222222217,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P50D,30,18,4.4165,1.0,5189.206,1174.958904109589,0.7520588405797102,0.4597665276950566
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30E,30,7,3.65,1.0,5230.0,1432.876712328767,0.7579710144927536,0.5606908874329959
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30E,35,7,2.7,1.0,6900.0,2555.555555555555,1.0,1.0
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30E,20,7,5.41,1.0,4940.0,913.1238447319778,0.7159420289855073,0.3573093305472957
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30E,25,7,4.58,1.0,5050.0,1102.6200873362443,0.7318840579710145,0.4314600341750522
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30E,30,18,4.4165,1.0,5189.206,1174.958904109589,0.7520588405797102,0.4597665276950566
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30E,35,18,3.267,1.0,7096.649999999998,2172.2222222222217,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30E,20,18,5.1395,1.0,2956.5899999999997,575.268022181146,0.42849130434782606,0.22510487824479627
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30E,25,18,5.4959999999999996,1.0,4666.199999999999,849.0174672489081,0.6762608695652172,0.3322242263147902
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30D,25,7,4.58,1.0,5050.0,1102.6200873362443,0.7318840579710145,0.4314600341750522
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30D,20,7,5.41,1.0,4940.0,913.1238447319778,0.7159420289855073,0.3573093305472957
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30D,30,7,3.65,1.0,5230.0,1432.876712328767,0.7579710144927536,0.5606908874329959
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30D,35,7,2.7,1.0,6900.0,2555.555555555555,1.0,1.0
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30D,25,18,5.4959999999999996,1.0,4666.199999999999,849.0174672489081,0.6762608695652172,0.3322242263147902
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30D,20,18,5.1395,1.0,2956.5899999999997,575.268022181146,0.42849130434782606,0.22510487824479627
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30D,30,18,4.4165,1.0,5189.206,1174.958904109589,0.7520588405797102,0.4597665276950566
DAIKIN Europe N.V.,EPRA14DW1 / ETSXB16P30D,35,18,3.267,1.0,7096.649999999998,2172.2222222222217,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50E,30,7,3.65,1.0,5230.0,1432.876712328767,0.7579710144927536,0.5606908874329959
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50E,20,7,5.41,1.0,4940.0,913.1238447319778,0.7159420289855073,0.3573093305472957
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50E,25,7,4.58,1.0,5050.0,1102.6200873362443,0.7318840579710145,0.4314600341750522
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50E,35,7,2.7,1.0,6900.0,2555.555555555555,1.0,1.0
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50E,30,18,4.4165,1.0,5189.206,1174.958904109589,0.7520588405797102,0.4597665276950566
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50E,20,18,5.1395,1.0,2956.5899999999997,575.268022181146,0.42849130434782606,0.22510487824479627
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50E,25,18,5.4959999999999996,1.0,4666.199999999999,849.0174672489081,0.6762608695652172,0.3322242263147902
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50E,35,18,3.267,1.0,7096.649999999998,2172.2222222222217,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50D,20,7,5.41,1.0,4940.0,913.1238447319778,0.7159420289855073,0.3573093305472957
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50D,25,7,4.58,1.0,5050.0,1102.6200873362443,0.7318840579710145,0.4314600341750522
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50D,35,7,2.7,1.0,6900.0,2555.555555555555,1.0,1.0
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50D,30,7,3.65,1.0,5230.0,1432.876712328767,0.7579710144927536,0.5606908874329959
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50D,20,18,5.1395,1.0,2956.5899999999997,575.268022181146,0.42849130434782606,0.22510487824479627
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50D,25,18,5.4959999999999996,1.0,4666.199999999999,849.0174672489081,0.6762608695652172,0.3322242263147902
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50D,35,18,3.267,1.0,7096.649999999998,2172.2222222222217,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P50D,30,18,4.4165,1.0,5189.206,1174.958904109589,0.7520588405797102,0.4597665276950566
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P30E,20,7,5.41,1.0,4940.0,913.1238447319778,0.7159420289855073,0.3573093305472957
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P30E,25,7,4.58,1.0,5050.0,1102.6200873362443,0.7318840579710145,0.4314600341750522
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P30E,30,7,3.65,1.0,5230.0,1432.876712328767,0.7579710144927536,0.5606908874329959
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P30E,35,7,2.7,1.0,6900.0,2555.555555555555,1.0,1.0
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P30E,20,18,5.1395,1.0,2956.5899999999997,575.268022181146,0.42849130434782606,0.22510487824479627
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P30E,25,18,5.4959999999999996,1.0,4666.199999999999,849.0174672489081,0.6762608695652172,0.3322242263147902
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P30E,30,18,4.4165,1.0,5189.206,1174.958904109589,0.7520588405797102,0.4597665276950566
DAIKIN Europe N.V.,EPRA14DW1 / ETSX16P30E,35,18,3.267,1.0,7096.649999999998,2172.2222222222217,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W) +,25,7,4.58,1.0,5050.0,1102.6200873362443,0.7318840579710145,0.4314600341750522
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W) +,35,7,2.7,1.0,6900.0,2555.555555555555,1.0,1.0
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W) +,30,7,3.65,1.0,5230.0,1432.876712328767,0.7579710144927536,0.5606908874329959
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W) +,20,7,5.41,1.0,4940.0,913.1238447319778,0.7159420289855073,0.3573093305472957
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W) +,25,18,5.4959999999999996,1.0,4666.199999999999,849.0174672489081,0.6762608695652172,0.3322242263147902
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W) +,35,18,3.267,1.0,7096.649999999998,2172.2222222222217,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W) +,30,18,4.4165,1.0,5189.206,1174.958904109589,0.7520588405797102,0.4597665276950566
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W) +,20,18,5.1395,1.0,2956.5899999999997,575.268022181146,0.42849130434782606,0.22510487824479627
DAIKIN Europe N.V.,EPRA16DV3 / ETBX16E(6V/9W),20,7,5.61,1.0,5130.0,914.4385026737968,0.6510152284263959,0.3121623822579332
DAIKIN Europe N.V.,EPRA16DV3 / ETBX16E(6V/9W),25,7,4.63,1.0,5090.0,1099.3520518358532,0.6459390862944162,0.3752864237866047
DAIKIN Europe N.V.,EPRA16DV3 / ETBX16E(6V/9W),30,7,3.69,1.0,5920.0,1604.3360433604337,0.751269035532995,0.5476730909441074
DAIKIN Europe N.V.,EPRA16DV3 / ETBX16E(6V/9W),35,7,2.69,1.0,7880.0,2929.368029739777,1.0,1.0
DAIKIN Europe N.V.,EPRA16DV3 / ETBX16E(6V/9W),20,18,5.3295,1.0,3070.3050000000003,576.096256684492,0.389632614213198,0.19666230082249792
DAIKIN Europe N.V.,EPRA16DV3 / ETBX16E(6V/9W),25,18,5.556,1.0,4703.160000000001,846.501079913607,0.5968477157360407,0.28897054631568564
DAIKIN Europe N.V.,EPRA16DV3 / ETBX16E(6V/9W),30,18,4.4649,1.0,5873.824,1315.5555555555554,0.7454091370558376,0.4490919345741681
DAIKIN Europe N.V.,EPRA16DV3 / ETBX16E(6V/9W),35,18,3.2548999999999997,1.0,8104.579999999999,2489.96282527881,1.0285,0.85
DAIKIN Europe N.V.,EPRA16DV3 / ETBH16E(6V/9W),20,7,5.61,1.0,5130.0,914.4385026737968,0.6510152284263959,0.3121623822579332
DAIKIN Europe N.V.,EPRA16DV3 / ETBH16E(6V/9W),25,7,4.63,1.0,5090.0,1099.3520518358532,0.6459390862944162,0.3752864237866047
DAIKIN Europe N.V.,EPRA16DV3 / ETBH16E(6V/9W),30,7,3.69,1.0,5920.0,1604.3360433604337,0.751269035532995,0.5476730909441074
DAIKIN Europe N.V.,EPRA16DV3 / ETBH16E(6V/9W),35,7,2.69,1.0,7880.0,2929.368029739777,1.0,1.0
DAIKIN Europe N.V.,EPRA16DV3 / ETBH16E(6V/9W),20,18,5.3295,1.0,3070.3050000000003,576.096256684492,0.389632614213198,0.19666230082249792
DAIKIN Europe N.V.,EPRA16DV3 / ETBH16E(6V/9W),25,18,5.556,1.0,4703.160000000001,846.501079913607,0.5968477157360407,0.28897054631568564
DAIKIN Europe N.V.,EPRA16DV3 / ETBH16E(6V/9W),30,18,4.4649,1.0,5873.824,1315.5555555555554,0.7454091370558376,0.4490919345741681
DAIKIN Europe N.V.,EPRA16DV3 / ETBH16E(6V/9W),35,18,3.2548999999999997,1.0,8104.579999999999,2489.96282527881,1.0285,0.85
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S23E(6V/9W)7,25,7,4.58,1.0,5050.0,1102.6200873362443,0.7318840579710145,0.4314600341750522
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S23E(6V/9W)7,30,7,3.65,1.0,5230.0,1432.876712328767,0.7579710144927536,0.5606908874329959
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S23E(6V/9W)7,35,7,2.7,1.0,6900.0,2555.555555555555,1.0,1.0
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S23E(6V/9W)7,20,7,5.41,1.0,4940.0,913.1238447319778,0.7159420289855073,0.3573093305472957
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S23E(6V/9W)7,25,18,5.4959999999999996,1.0,4666.199999999999,849.0174672489081,0.6762608695652172,0.3322242263147902
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S23E(6V/9W)7,30,18,4.4165,1.0,5189.206,1174.958904109589,0.7520588405797102,0.4597665276950566
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S23E(6V/9W)7,35,18,3.267,1.0,7096.649999999998,2172.2222222222217,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S23E(6V/9W)7,20,18,5.1395,1.0,2956.5899999999997,575.268022181146,0.42849130434782606,0.22510487824479627
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S18E(6V/9W)7,20,7,5.41,1.0,4940.0,913.1238447319778,0.7159420289855073,0.3573093305472957
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S18E(6V/9W)7,35,7,2.7,1.0,6900.0,2555.555555555555,1.0,1.0
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S18E(6V/9W)7,30,7,3.65,1.0,5230.0,1432.876712328767,0.7579710144927536,0.5606908874329959
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S18E(6V/9W)7,25,7,4.58,1.0,5050.0,1102.6200873362443,0.7318840579710145,0.4314600341750522
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S18E(6V/9W)7,20,18,5.1395,1.0,2956.5899999999997,575.268022181146,0.42849130434782606,0.22510487824479627
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S18E(6V/9W)7,35,18,3.267,1.0,7096.649999999998,2172.2222222222217,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S18E(6V/9W)7,30,18,4.4165,1.0,5189.206,1174.958904109589,0.7520588405797102,0.4597665276950566
DAIKIN Europe N.V.,EPRA14DW17 / ETVZ16S18E(6V/9W)7,25,18,5.4959999999999996,1.0,4666.199999999999,849.0174672489081,0.6762608695652172,0.3322242263147902
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S18E(6V/9W) +,20,7,5.41,1.0,4940.0,913.1238447319778,0.7159420289855073,0.3573093305472957
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S18E(6V/9W) +,35,7,2.7,1.0,6900.0,2555.555555555555,1.0,1.0
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S18E(6V/9W) +,30,7,3.65,1.0,5230.0,1432.876712328767,0.7579710144927536,0.5606908874329959
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S18E(6V/9W) +,25,7,4.58,1.0,5050.0,1102.6200873362443,0.7318840579710145,0.4314600341750522
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S18E(6V/9W) +,20,18,5.1395,1.0,2956.5899999999997,575.268022181146,0.42849130434782606,0.22510487824479627
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S18E(6V/9W) +,35,18,3.267,1.0,7096.649999999998,2172.2222222222217,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S18E(6V/9W) +,30,18,4.4165,1.0,5189.206,1174.958904109589,0.7520588405797102,0.4597665276950566
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S18E(6V/9W) +,25,18,5.4959999999999996,1.0,4666.199999999999,849.0174672489081,0.6762608695652172,0.3322242263147902
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W),25,7,4.58,1.0,5050.0,1102.6200873362443,0.7318840579710145,0.4314600341750522
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W),20,7,5.41,1.0,4940.0,913.1238447319778,0.7159420289855073,0.3573093305472957
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W),35,7,2.7,1.0,6900.0,2555.555555555555,1.0,1.0
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W),30,7,3.65,1.0,5230.0,1432.876712328767,0.7579710144927536,0.5606908874329959
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W),25,18,5.4959999999999996,1.0,4666.199999999999,849.0174672489081,0.6762608695652172,0.3322242263147902
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W),20,18,5.1395,1.0,2956.5899999999997,575.268022181146,0.42849130434782606,0.22510487824479627
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W),35,18,3.267,1.0,7096.649999999998,2172.2222222222217,1.0284999999999997,0.8499999999999999
DAIKIN Europe N.V.,EPRA14DW1 / ETVH16S23E(6V/9W),30,18,4.4165,1.0,5189.206,1174.958904109589,0.7520588405797102,0.4597665276950566
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50D,30,7,3.69,1.0,5920.0,1604.3360433604337,0.751269035532995,0.5476730909441074
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50D,35,7,2.69,1.0,7880.0,2929.368029739777,1.0,1.0
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50D,25,7,4.63,1.0,5090.0,1099.3520518358532,0.6459390862944162,0.3752864237866047
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50D,20,7,5.61,1.0,5130.0,914.4385026737968,0.6510152284263959,0.3121623822579332
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50D,30,18,4.4649,1.0,5873.824,1315.5555555555554,0.7454091370558376,0.4490919345741681
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50D,35,18,3.2548999999999997,1.0,8104.579999999999,2489.96282527881,1.0285,0.85
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50D,25,18,5.556,1.0,4703.160000000001,846.501079913607,0.5968477157360407,0.28897054631568564
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50D,20,18,5.3295,1.0,3070.3050000000003,576.096256684492,0.389632614213198,0.19666230082249792
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50E,20,7,5.61,1.0,5130.0,914.4385026737968,0.6510152284263959,0.3121623822579332
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50E,25,7,4.63,1.0,5090.0,1099.3520518358532,0.6459390862944162,0.3752864237866047
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50E,30,7,3.69,1.0,5920.0,1604.3360433604337,0.751269035532995,0.5476730909441074
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50E,35,7,2.69,1.0,7880.0,2929.368029739777,1.0,1.0
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50E,20,18,5.3295,1.0,3070.3050000000003,576.096256684492,0.389632614213198,0.19666230082249792
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50E,25,18,5.556,1.0,4703.160000000001,846.501079913607,0.5968477157360407,0.28897054631568564
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50E,30,18,4.4649,1.0,5873.824,1315.5555555555554,0.7454091370558376,0.4490919345741681
DAIKIN Europe N.V.,EPRA16DV3 / ETSXB16P50E,35,18,3.2548999999999997,1.0,8104.579999999999,2489.96282527881,1.0285,0.85
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W),35,7,2.69,1.0,7880.0,2929.368029739777,1.0,1.0
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W),30,7,3.69,1.0,5920.0,1604.3360433604337,0.751269035532995,0.5476730909441074
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W),20,7,5.61,1.0,5130.0,914.4385026737968,0.6510152284263959,0.3121623822579332
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W),25,7,4.63,1.0,5090.0,1099.3520518358532,0.6459390862944162,0.3752864237866047
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W),35,18,3.2548999999999997,1.0,8104.579999999999,2489.96282527881,1.0285,0.85
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W),30,18,4.4649,1.0,5873.824,1315.5555555555554,0.7454091370558376,0.4490919345741681
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W),20,18,5.3295,1.0,3070.3050000000003,576.096256684492,0.389632614213198,0.19666230082249792
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W),25,18,5.556,1.0,4703.160000000001,846.501079913607,0.5968477157360407,0.28897054631568564
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W) +,35,7,2.69,1.0,7880.0,2929.368029739777,1.0,1.0
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W) +,30,7,3.69,1.0,5920.0,1604.3360433604337,0.751269035532995,0.5476730909441074
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W) +,25,7,4.63,1.0,5090.0,1099.3520518358532,0.6459390862944162,0.3752864237866047
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W) +,20,7,5.61,1.0,5130.0,914.4385026737968,0.6510152284263959,0.3121623822579332
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W) +,35,18,3.2548999999999997,1.0,8104.579999999999,2489.96282527881,1.0285,0.85
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W) +,30,18,4.4649,1.0,5873.824,1315.5555555555554,0.7454091370558376,0.4490919345741681
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W) +,25,18,5.556,1.0,4703.160000000001,846.501079913607,0.5968477157360407,0.28897054631568564
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S18E(6V/9W) +,20,18,5.3295,1.0,3070.3050000000003,576.096256684492,0.389632614213198,0.19666230082249792
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S23E(6V/9W),30,7,3.69,1.0,5920.0,1604.3360433604337,0.751269035532995,0.5476730909441074
DAIKIN Europe N.V.,EPRA16DV3 / ETVH16S23E(6V/9W),25,7,4.63,1.0,5090.0,1099.3520518358532,0.6459390862944162,0.3752864237866047
