Manufacturer,Model,Date,Type,Refrigerant,Mass of Refrigerant [kg],Pdesignc,T_outside [°C],T_out [°C],Pdc [kW],EER
DAIKIN Europe N.V.,ERGA08EV / EHVX08S18E6V(G),2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHVX08S18E6V(G),2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHVX08S18E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHVX08S18E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHVX08S18E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHVX08S18E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHVH08SU18E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHVH08SU18E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHVH08SU18E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHVH08SU18E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E6V + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E6V + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E6V + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E6V + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E9W + cooling,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E9W + cooling,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E9W + cooling,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHVH08S18E9W + cooling,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E6V + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E6V + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E6V + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E6V + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E9W + cooling,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E9W + cooling,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E9W + cooling,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHVZ08S18E9W + cooling,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHBX08E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHBX08E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHBX08E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHBX08E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHBX08E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHBX08E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHBX08E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHBX08E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHBH08E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHBH08E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHBH08E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHBH08E6V,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHBH08E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHBH08E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHBH08E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHBH08E9W,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHBH08E6V + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHBH08E6V + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHBH08E6V + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHBH08E6V + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
DAIKIN Europe N.V.,ERGA08EV / EHBH08E9W + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,35,7,5.44,3.14
DAIKIN Europe N.V.,ERGA08EV / EHBH08E9W + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,30,7,4.02,4.84
DAIKIN Europe N.V.,ERGA08EV / EHBH08E9W + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,25,7,2.47,6.86
DAIKIN Europe N.V.,ERGA08EV / EHBH08E9W + cooling kit,2017-11-22,Outdoor Air/Water,R32,1.5,5.40,20,7,2.54,8.47
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWM-2.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.2,4,35,7,4,4
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWM-2.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.2,5.5,35,18,5.5,5.4
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWM-2.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.2,4,30,7,2.95,5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWM-2.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.2,5.5,30,18,4.05,7.2
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWM-2.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.2,4,25,7,2.05,6.45
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWM-2.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.2,5.5,25,18,2.61,9.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWM-2.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.2,4,20,7,2.88,8
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWM-2.0NRE - with,2019-08-02,Outdoor Air/Water,R32,1.2,5.5,20,18,2.51,10.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,35,7,4,4
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,35,18,5.5,5.4
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,30,7,2.95,5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,30,18,4.05,7.2
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,25,7,2.05,6.45
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,25,18,2.61,9.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,20,7,2.88,8
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NWE-200S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,20,18,2.51,10.3
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,35,7,4,4
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,35,18,5.5,5.4
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,30,7,2.95,5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,30,18,4.05,7.2
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,25,7,2.05,6.45
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,25,18,2.61,9.6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,20,7,2.88,8
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NWE-200S-K UK Version- with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,20,18,2.51,10.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,35,7,4,4
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,35,18,5.5,5.4
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,30,7,2.95,5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,30,18,4.05,7.2
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,25,7,2.05,6.45
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,25,18,2.61,9.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,20,7,2.88,8
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2WHVRP RWD-2.0NRWE-260S with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,20,18,2.51,10.3
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,4,35,7,4,4
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,35,18,5.5,5.4
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,4,30,7,2.95,5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,30,18,4.05,7.2
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,4,25,7,2.05,6.45
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,25,18,2.61,9.6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,4,20,7,2.88,8
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2WHVRP RWD-2.0NRWE-260S-K,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,20,18,2.51,10.3
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,35,7,4,4
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,35,18,5.5,5.4
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,30,7,2.95,5
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,30,18,4.05,7.2
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,25,7,2.05,6.45
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,25,18,2.61,9.6
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,4,20,7,2.88,8
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2WHVRP RWD-2.0NRWSE-260S Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.2,5.5,20,18,2.51,10.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,5.3,35,7,5.3,3.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.3,35,18,6.3,5.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,5.3,30,7,3.91,4.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.3,30,18,4.64,7
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,5.3,25,7,2.51,6.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.3,25,18,2.98,9.9
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,5.3,20,7,2.88,8.56
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWM-2.5NRE - with,2019-08-02,Outdoor Air/Water,R32,1.3,6.3,20,18,2.65,12.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,35,7,5.3,3.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,35,18,6.3,5.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,30,7,3.91,4.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,30,18,4.64,7
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,25,7,2.51,6.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,25,18,2.98,9.9
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,20,7,2.88,8.56
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-200S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,20,18,2.65,12.6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,35,7,5.3,3.6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,35,18,6.3,5.3
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,30,7,3.91,4.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,30,18,4.64,7
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,25,7,2.51,6.3
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,25,18,2.98,9.9
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,20,7,2.88,8.56
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-200SK -UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,20,18,2.65,12.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,35,7,5.3,3.6
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,35,18,6.3,5.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,30,7,3.91,4.5
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,30,18,4.64,7
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,25,7,2.51,6.3
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,25,18,2.98,9.9
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,20,7,2.88,8.56
Johnson Controls-Hitachi AirConditioning Spain,02. RAS-2.5WHVRP RWD-2.5NRWE-260S,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,20,18,2.65,12.6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,35,7,5.3,3.6
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,35,18,6.3,5.3
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,30,7,3.91,4.5
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,30,18,4.64,7
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,25,7,2.51,6.3
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,25,18,2.98,9.9
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,20,7,2.88,8.56
Johnson Controls-Hitachi AirConditioning Spain,04. RAS-2.5WHVRP RWD-2.5NRWE-260SK - UK Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,20,18,2.65,12.6
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,35,7,5.3,3.6
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,35,18,6.3,5.3
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,5.3,30,7,3.91,4.5
Johnson Controls-Hitachi AirConditioning Spain,06. RAS-2.5WHVRP RWD-2.5NRWSE260S - Solar Version - with cooling kit,2019-08-08,Outdoor Air/Water,R32,1.3,6.3,30,18,4.64,7
